Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.44     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::deque<bool, std::allocator<bool> >*>::deallocate(std::deque<bool, std::allocator<bool> >**, unsigned long)
  0.00      0.44     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::deque<bool, std::allocator<bool> >*>::new_allocator()
  0.00      0.44     0.00        1     0.00     0.00  __gnu_cxx::new_allocator<std::deque<bool, std::allocator<bool> > >::deallocate(std::deque<bool, std::allocator<bool> >*, unsigned long)
  0.00      0.44     0.00        1     0.00     0.00  std::allocator<std::deque<bool, std::allocator<bool> > >::allocator()
  0.00      0.44     0.00        1     0.00     0.00  std::_Deque_base<std::deque<bool, std::allocator<bool> >, std::allocator<std::deque<bool, std::allocator<bool> > > >::_Deque_impl::~_Deque_impl()
  0.00      0.44     0.00        1     0.00     0.00  std::_Deque_base<std::deque<bool, std::allocator<bool> >, std::allocator<std::deque<bool, std::allocator<bool> > > >::_M_allocate_map(unsigned long)
  0.00      0.44     0.00        1     0.00     0.00  std::_Deque_base<std::deque<bool, std::allocator<bool> >, std::allocator<std::deque<bool, std::allocator<bool> > > >::_M_create_nodes(std::deque<bool, std::allocator<bool> >**, std::deque<bool, std::allocator<bool> >**)
  0.00      0.44     0.00        1     0.00     0.00  std::_Deque_base<std::deque<bool, std::allocator<bool> >, std::allocator<std::deque<bool, std::allocator<bool> > > >::_Deque_impl_data::_Deque_impl_data()
  0.00      0.44     0.00        1     0.00     0.00  std::_Deque_base<bool, std::allocator<bool> >::_M_allocate_node()
  0.00      0.44     0.00        1     0.00     0.00  std::_Deque_base<int, std::allocator<int> >::_M_create_nodes(int**, int**)
  0.00      0.44     0.00        1     0.00     0.00  std::_Deque_base<int, std::allocator<int> >::_M_destroy_nodes(int**, int**)
  0.00      0.44     0.00        1     0.00     0.00  std::_Deque_base<int, std::allocator<int> >::_M_deallocate_map(int**, unsigned long)
  0.00      0.44     0.00        1     0.00     0.00  std::_Deque_iterator<std::deque<bool, std::allocator<bool> >, std::deque<bool, std::allocator<bool> >&, std::deque<bool, std::allocator<bool> >*>::operator-=(long)
  0.00      0.44     0.00        1     0.00     0.00  std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&)
